     Pays de destination,Date,Value
     Belgique - Luxembourg,2013-07-01,4885.411771014668
     Danemark,2013-07-01,1159.1828076980407
     Espagne,2013-07-01,10.683495293912
     France,2013-07-01,1156.2764164990758
     Grèce,2013-07-01,0.0
     Irlande,2013-07-01,0.031042754000000002
     Italie,2013-07-01,587.8959943241488
     Pays-Bas,2013-07-01,832.8693553659131
     Portugal,2013-07-01,0.0
     Roumanie,2013-07-01,0.0
     Autres pays de l'U.E.,2013-07-01,62.323390539837
   2. AUTRES,2013-07-01,2612.255493029622
     Suisse,2013-07-01,2020.5788004288895
    Turquie,2013-07-01,0.0
     Royaume-Uni,2013-07-01,472.15220335488607
     Russie,2013-07-01,5.207156345136
     Autres pays d'Europe,2013-07-01,114.31733290070999
II. ASIE,2013-07-01,36704.58378974523
     Arabie Saoudite,2013-07-01,10325.680275967501
     Bangladesh,2013-07-01,0.0
     Corée du Nord,2013-07-01,28.792548192
     Corée du Sud,2013-07-01,348.76206591074106
     Emirats Arabes Unis,2013-07-01,0.0
     Hong-Kong,2013-07-01,329.375189556766
     Iran,2013-07-01,0.0
     Japon,2013-07-01,1755.9482896733923
     Pakistan,2013-07-01,137.445859726324
     Rép. Pop. de Chine,2013-07-01,6366.487111978496
     Taiwan,2013-07-01,0.0
     Union Indienne,2013-07-01,12397.901316028509
     Autres pays d'Asie,2013-07-01,5014.191132711502
III. AFRIQUE,2013-07-01,32945.2826466773
     Afrique du Sud,2013-07-01,2772.746953948926
     Djibouti,2013-07-01,0.0
     Kenya,2013-07-01,8905.191361415657
     Ouganda,2013-07-01,7378.247445549708
     R.D.C. (1),2013-07-01,959.0043901687
     Rwanda,2013-07-01,1841.433039000184
     Tanzanie,2013-07-01,7319.241126137152
     Zambie,2013-07-01,1222.6815665956997
     Zimbabwe,2013-07-01,0.0
     Autres pays d'Afrique,2013-07-01,2546.736763861274
 IV. AMERIQUE,2013-07-01,2260.8029522255893
     Etats-Unis ,2013-07-01,1997.1081491710002
     Canada,2013-07-01,200.45450869857797
     Autres pays d'Amérique,2013-07-01,63.24029435601099
  V. OCEANIE,2013-07-01,2693.0444812779333
     Australie,2013-07-01,1562.1509407090919
     Autres pays de l'Océanie,2013-07-01,1130.8935405688417
 VI. PAYS NON SPECIFIES,2013-07-01,7.064620377309
TOTAL,2013-07-01,89435.37686304319
  I. EUROPE,2013-08-01,13299.059975428921
   1. Union Européenne,2013-08-01,12232.696411441759
     Allemagne,2013-08-01,2082.010349032555
     Belgique - Luxembourg,2013-08-01,5499.963373368686
     Danemark,2013-08-01,694.042409258534
     Espagne,2013-08-01,0.0
     France,2013-08-01,2231.6600284255173
     Grèce,2013-08-01,3.942748359336
     Irlande,2013-08-01,0.0
     Italie,2013-08-01,752.5308418987134
     Pays-Bas,2013-08-01,849.9610993289967
     Portugal,2013-08-01,0.0
     Roumanie,2013-08-01,0.0
     Autres pays de l'U.E.,2013-08-01,118.585561769422
   2. AUTRES,2013-08-01,1066.3635639871623
     Suisse,2013-08-01,477.018469348964
    Turquie,2013-08-01,0.0
     Royaume-Uni,2013-08-01,204.63920643458903
     Russie,2013-08-01,4.110653385949
     Autres pays d'Europe,2013-08-01,380.59523481766007
II. ASIE,2013-08-01,57007.60059797846
     Arabie Saoudite,2013-08-01,13507.2979961517
     Bangladesh,2013-08-01,84.463232079348
     Corée du Nord,2013-08-01,21.6104463536
     Corée du Sud,2013-08-01,318.39368846813204
     Emirats Arabes Unis,2013-08-01,0.0
     Hong-Kong,2013-08-01,658.7713442922502
     Iran,2013-08-01,0.0
     Japon,2013-08-01,1451.1605605910759
     Pakistan,2013-08-01,0.579486086
     Rép. Pop. de Chine,2013-08-01,4882.158215557962
     Taiwan,2013-08-01,0.0
     Union Indienne,2013-08-01,28319.440288683913
     Autres pays d'Asie,2013-08-01,7763.72533971448
III. AFRIQUE,2013-08-01,38882.70102118339
     Afrique du Sud,2013-08-01,981.691166355276
     Djibouti,2013-08-01,0.0
     Kenya,2013-08-01,12027.124620344903
     Ouganda,2013-08-01,9118.077343385876
     R.D.C. (1),2013-08-01,695.2266401268851
     Rwanda,2013-08-01,1717.33241899785
     Tanzanie,2013-08-01,9634.285046753748
     Zambie,2013-08-01,1719.4466478093
     Zimbabwe,2013-08-01,0.0
     Autres pays d'Afrique,2013-08-01,2989.517137409554
 IV. AMERIQUE,2013-08-01,3387.3203863796043
     Etats-Unis ,2013-08-01,2631.452092739104
     Canada,2013-08-01,755.8682936405005
     Autres pays d'Amérique,2013-08-01,0.0
  V. OCEANIE,2013-08-01,2341.11168841993
     Australie,2013-08-01,2154.843530769601
     Autres pays de l'Océanie,2013-08-01,186.268157650329
 VI. PAYS NON SPECIFIES,2013-08-01,0.0
TOTAL,2013-08-01,114917.7936693903
  I. EUROPE,2013-09-01,24235.0483690908
   1. Union Européenne,2013-09-01,19443.72699336763
     Allemagne,2013-09-01,1336.7847318787378
     Belgique - Luxembourg,2013-09-01,4016.493476900173
     Danemark,2013-09-01,432.94335779545594
     Espagne,2013-09-01,18.487369243335
     France,2013-09-01,7376.182355763921
     Grèce,2013-09-01,1046.394548448294
     Irlande,2013-09-01,0.0
     Italie,2013-09-01,1465.0214117185817
     Pays-Bas,2013-09-01,3383.510232913379
     Portugal,2013-09-01,0.0
     Roumanie,2013-09-01,0.0
     Autres pays de l'U.E.,2013-09-01,367.909508705752
   2. AUTRES,2013-09-01,4791.321375723173
     Suisse,2013-09-01,1770.2929922417923
    Turquie,2013-09-01,0.0
     Royaume-Uni,2013-09-01,355.4763721524601
     Russie,2013-09-01,0.0
     Autres pays d'Europe,2013-09-01,2665.552011328921
II. ASIE,2013-09-01,32958.5304086551
     Arabie Saoudite,2013-09-01,11027.867616388976
     Bangladesh,2013-09-01,0.0
     Corée du Nord,2013-09-01,21.6233611134
     Corée du Sud,2013-09-01,208.74743184946
     Emirats Arabes Unis,2013-09-01,0.0
     Hong-Kong,2013-09-01,99.48108569076501
     Iran,2013-09-01,0.0
     Japon,2013-09-01,1396.439676477811
     Pakistan,2013-09-01,22.24822666304
     Rép. Pop. de Chine,2013-09-01,7738.2677266763
     Taiwan,2013-09-01,0.0
     Union Indienne,2013-09-01,8179.065442265367
     Autres pays d'Asie,2013-09-01,4264.789841529979
III. AFRIQUE,2013-09-01,31582.526807861206
     Afrique du Sud,2013-09-01,3158.347493538301
     Djibouti,2013-09-01,0.0
     Kenya,2013-09-01,7656.337954114227
     Ouganda,2013-09-01,5863.1166372807265
     R.D.C. (1),2013-09-01,237.24547638750002
     Rwanda,2013-09-01,1877.569878985565
     Tanzanie,2013-09-01,8934.620947838634
     Zambie,2013-09-01,1327.4804863805002
     Zimbabwe,2013-09-01,0.0
     Autres pays d'Afrique,2013-09-01,2527.8079333357528
 IV. AMERIQUE,2013-09-01,2799.6883900463486
     Etats-Unis ,2013-09-01,2466.1262238880786
     Canada,2013-09-01,249.654030264055
     Autres pays d'Amérique,2013-09-01,83.90813589421487
  V. OCEANIE,2013-09-01,391.83741022661
     Australie,2013-09-01,252.424235461208
     Autres pays de l'Océanie,2013-09-01,139.41317476540198
 VI. PAYS NON SPECIFIES,2013-09-01,0.0
TOTAL,2013-09-01,91967.63138588007
  I. EUROPE,2013-10-01,25494.300000000003
   1. Union Européenne,2013-10-01,20674.800000000003
     Allemagne,2013-10-01,2820.7
     Belgique - Luxembourg,2013-10-01,9103.5
     Danemark,2013-10-01,1354.7
     Espagne,2013-10-01,136.5
     France,2013-10-01,1894.3
     Grèce,2013-10-01,0.0
     Irlande,2013-10-01,0.0
     Italie,2013-10-01,586.0
     Pays-Bas,2013-10-01,4654.6
     Portugal,2013-10-01,0.0
     Roumanie,2013-10-01,0.0
     Autres pays de l'U.E.,2013-10-01,124.5
   2. AUTRES,2013-10-01,4819.5
     Suisse,2013-10-01,654.2
    Turquie,2013-10-01,0.0
     Royaume-Uni,2013-10-01,2532.4
     Russie,2013-10-01,438.1
     Autres pays d'Europe,2013-10-01,1194.8
II. ASIE,2013-10-01,51078.7
     Arabie Saoudite,2013-10-01,12229.8
     Bangladesh,2013-10-01,0.0
     Corée du Nord,2013-10-01,14.7
     Corée du Sud,2013-10-01,138.2
     Emirats Arabes Unis,2013-10-01,0.0
     Hong-Kong,2013-10-01,51.2
     Iran,2013-10-01,158.5
     Japon,2013-10-01,2034.5
     Pakistan,2013-10-01,96.7
     Rép. Pop. de Chine,2013-10-01,21073.6
     Taiwan,2013-10-01,0.0
     Union Indienne,2013-10-01,8367.9
     Autres pays d'Asie,2013-10-01,6913.599999999999
III. AFRIQUE,2013-10-01,23877.6
     Afrique du Sud,2013-10-01,1730.9
     Djibouti,2013-10-01,0.0
     Kenya,2013-10-01,7271.8
     Ouganda,2013-10-01,5043.4
     R.D.C. (1),2013-10-01,224.7
     Rwanda,2013-10-01,1339.0
     Tanzanie,2013-10-01,5027.7
     Zambie,2013-10-01,1000.3
     Zimbabwe,2013-10-01,0.0
     Autres pays d'Afrique,2013-10-01,2239.7999999999997
 IV. AMERIQUE,2013-10-01,1238.4
     Etats-Unis ,2013-10-01,715.1
     Canada,2013-10-01,383.9
     Autres pays d'Amérique,2013-10-01,139.4
  V. OCEANIE,2013-10-01,193.4
     Australie,2013-10-01,41.5
     Autres pays de l'Océanie,2013-10-01,151.9
 VI. PAYS NON SPECIFIES,2013-10-01,0.0
TOTAL,2013-10-01,101882.4
  I. EUROPE,2013-11-01,24131.76211778618
   1. Union Européenne,2013-11-01,14991.505427494445
     Allemagne,2013-11-01,2944.33902224275
     Belgique - Luxembourg,2013-11-01,6243.40735570313
     Danemark,2013-11-01,911.2702346007601
     Espagne,2013-11-01,59.1202843482
     France,2013-11-01,1744.233384967882
     Grèce,2013-11-01,158.36180389249
     Irlande,2013-11-01,0.0
     Italie,2013-11-01,654.5095001306291
     Pays-Bas,2013-11-01,2021.4290876471907
     Portugal,2013-11-01,0.0
     Roumanie,2013-11-01,0.0
     Autres pays de l'U.E.,2013-11-01,254.834753961412
   2. AUTRES,2013-11-01,9140.256690291735
     Suisse,2013-11-01,289.291047426425
    Turquie,2013-11-01,0.0
     Royaume-Uni,2013-11-01,772.915470446438
     Russie,2013-11-01,1726.5077788384917
     Autres pays d'Europe,2013-11-01,6351.54239358038
II. ASIE,2013-11-01,40745.10264415307
     Arabie Saoudite,2013-11-01,12810.920295977
     Bangladesh,2013-11-01,0.0
     Corée du Nord,2013-11-01,0.0
     Corée du Sud,2013-11-01,0.0
     Emirats Arabes Unis,2013-11-01,0.0
     Hong-Kong,2013-11-01,93.9297483788
     Iran,2013-11-01,0.0
     Japon,2013-11-01,2511.440105040887
     Pakistan,2013-11-01,39.61715326725
     Rép. Pop. de Chine,2013-11-01,5640.5467514380025
     Taiwan,2013-11-01,1.8325215022499999
     Union Indienne,2013-11-01,11834.79606854888
     Autres pays d'Asie,2013-11-01,7812.02
III. AFRIQUE,2013-11-01,24186.19625106677
     Afrique du Sud,2013-11-01,1924.700184253308
     Djibouti,2013-11-01,0.0
     Kenya,2013-11-01,6373.497663853158
     Ouganda,2013-11-01,4356.499623002824
     R.D.C. (1),2013-11-01,467.281830518252
     Rwanda,2013-11-01,844.4434435992321
     Tanzanie,2013-11-01,7111.1115609058
     Zambie,2013-11-01,199.5159449342
     Zimbabwe,2013-11-01,0.0
     Autres pays d'Afrique,2013-11-01,2909.146
 IV. AMERIQUE,2013-11-01,3744.564917563712
     Etats-Unis ,2013-11-01,3338.4417264948206
     Canada,2013-11-01,326.021658730353
     Autres pays d'Amérique,2013-11-01,80.10153233853801
  V. OCEANIE,2013-11-01,217.92929055561302
     Australie,2013-11-01,22.1770352161
     Autres pays de l'Océanie,2013-11-01,195.75225533951303
 VI. PAYS NON SPECIFIES,2013-11-01,40.1
TOTAL,2013-11-01,93065.65522112534
  I. EUROPE,2013-12-01,23302.935678726728
   1. Union Européenne,2013-12-01,20036.734960711565
     Allemagne,2013-12-01,1594.979917485152
     Belgique - Luxembourg,2013-12-01,8727.885267747868
     Danemark,2013-12-01,631.256490286201
     Espagne,2013-12-01,0.0
     France,2013-12-01,2483.5840048740897
     Grèce,2013-12-01,81.848294325202
     Irlande,2013-12-01,0.0
     Italie,2013-12-01,608.9171304474112
     Pays-Bas,2013-12-01,5832.350691192689
     Portugal,2013-12-01,0.0
     Roumanie,2013-12-01,0.0
     Autres pays de l'U.E.,2013-12-01,75.91316435295
   2. AUTRES,2013-12-01,3266.2007180151645
     Suisse,2013-12-01,779.1340023369308
    Turquie,2013-12-01,0.0
     Royaume-Uni,2013-12-01,161.161585417699
     Russie,2013-12-01,1424.8710597327809
     Autres pays d'Europe,2013-12-01,901.0340705277539
II. ASIE,2013-12-01,47186.259221651744
     Arabie Saoudite,2013-12-01,13620.647589071657
     Bangladesh,2013-12-01,0.0
     Corée du Nord,2013-12-01,0.0
     Corée du Sud,2013-12-01,148.8633149171
     Emirats Arabes Unis,2013-12-01,0.0
     Hong-Kong,2013-12-01,287.80054125074986
     Iran,2013-12-01,0.0
     Japon,2013-12-01,2171.901711560752
     Pakistan,2013-12-01,41.720585542950005
     Rép. Pop. de Chine,2013-12-01,10581.22007140205
     Taiwan,2013-12-01,43.285552153061
     Union Indienne,2013-12-01,16417.70396728455
     Autres pays d'Asie,2013-12-01,3873.11588846887
III. AFRIQUE,2013-12-01,37169.8937933986
     Afrique du Sud,2013-12-01,2234.5709998638586
     Djibouti,2013-12-01,0.0
     Kenya,2013-12-01,11276.455594685473
     Ouganda,2013-12-01,5862.969147053188
     R.D.C. (1),2013-12-01,349.821446609235
     Rwanda,2013-12-01,1645.7339499093653
     Tanzanie,2013-12-01,12780.45197330972
     Zambie,2013-12-01,963.1094702102748
     Zimbabwe,2013-12-01,92.0996304373
     Autres pays d'Afrique,2013-12-01,1964.6815813201886
 IV. AMERIQUE,2013-12-01,3144.4944443968197
     Etats-Unis ,2013-12-01,1605.5163209234302
     Canada,2013-12-01,915.1564912746594
     Autres pays d'Amérique,2013-12-01,623.8216321987302
  V. OCEANIE,2013-12-01,145.261774816227
     Australie,2013-12-01,85.12784104306199
     Autres pays de l'Océanie,2013-12-01,60.093933773165
TOTAL,2013-12-01,110948.84491299011
  I. EUROPE,2014-01-01,23214.062271214087
   1. Union Européenne,2014-01-01,16312.702330043132
     Allemagne,2014-01-01,1683.9655581355012
     Belgique - Luxembourg,2014-01-01,5459.04302175722
     Danemark,2014-01-01,1718.709360234258
     Espagne,2014-01-01,7.470558926086
     France,2014-01-01,5405.922710211197
     Grèce,2014-01-01,0.0
     Irlande,2014-01-01,0.0
     Italie,2014-01-01,666.6573929839692
     Pays-Bas,2014-01-01,1224.0358148596506
     Portugal,2014-01-01,103.6860607305
     Roumanie,2014-01-01,0.0
     Autres pays de l'U.E.,2014-01-01,43.211852204752
   2. AUTRES,2014-01-01,6901.359941170954
     Suisse,2014-01-01,670.8097358012801
    Turquie,2014-01-01,0.0
     Royaume-Uni,2014-01-01,200.04300820983704
     Russie,2014-01-01,4933.037455326479
     Autres pays d'Europe,2014-01-01,1097.469741833357
II. ASIE,2014-01-01,57099.27547977358
     Arabie Saoudite,2014-01-01,8513.7002740584
     Bangladesh,2014-01-01,82.31137979639999
     Corée du Nord,2014-01-01,0.0
     Corée du Sud,2014-01-01,351.813953079884
     Emirats Arabes Unis,2014-01-01,0.0
     Hong-Kong,2014-01-01,36.79846497
     Iran,2014-01-01,0.0
     Japon,2014-01-01,2184.96667828389
     Pakistan,2014-01-01,48.46453910745501
     Rép. Pop. de Chine,2014-01-01,27916.88551815813
     Taiwan,2014-01-01,0.0
     Union Indienne,2014-01-01,11087.515800915677
     Autres pays d'Asie,2014-01-01,6876.818871403752
III. AFRIQUE,2014-01-01,23242.95910865037
     Afrique du Sud,2014-01-01,2019.6445332832131
     Djibouti,2014-01-01,0.0
     Kenya,2014-01-01,4011.6642207712407
     Ouganda,2014-01-01,3779.524063923608
     R.D.C. (1),2014-01-01,495.02586867841
     Rwanda,2014-01-01,1491.3629755652885
     Tanzanie,2014-01-01,7731.138362638773
     Zambie,2014-01-01,327.6520030212769
     Zimbabwe,2014-01-01,67.63073925
     Autres pays d'Afrique,2014-01-01,3319.31634151856
 IV. AMERIQUE,2014-01-01,1602.0898818642625
     Etats-Unis ,2014-01-01,507.72175413138694
     Canada,2014-01-01,964.9522503518475
     Autres pays d'Amérique,2014-01-01,129.415877381028
  V. OCEANIE,2014-01-01,1.8356305539000002
     Australie,2014-01-01,0.2244476984
     Autres pays de l'Océanie,2014-01-01,1.6111828555
 VI. PAYS NON SPECIFIES,2014-01-01,0.0
TOTAL,2014-01-01,105160.2223720562
  I. EUROPE,2014-02-01,21838.12743638278
   1. Union Européenne,2014-02-01,16276.62880295804
     Allemagne,2014-02-01,690.9665610257578
     Belgique - Luxembourg,2014-02-01,10628.567252886869
     Danemark,2014-02-01,1019.9230108361728
     Espagne,2014-02-01,3.3506517358
     France,2014-02-01,2292.2536330611797
     Grèce,2014-02-01,1e-06
     Irlande,2014-02-01,32.0830355695
     Italie,2014-02-01,530.8446472829719
     Pays-Bas,2014-02-01,525.320774526964
     Portugal,2014-02-01,1e-06
     Roumanie,2014-02-01,1e-06
     Autres pays de l'U.E.,2014-02-01,553.319233032821
   2. AUTRES,2014-02-01,5561.49863342474
     Suisse,2014-02-01,2304.31858889523
    Turquie,2014-02-01,0.0
     Royaume-Uni,2014-02-01,416.72302180519995
     Russie,2014-02-01,2011.1656790711602
     Autres pays d'Europe,2014-02-01,829.29134365315
II. ASIE,2014-02-01,40436.45842641221
     Arabie Saoudite,2014-02-01,10954.521675658334
     Bangladesh,2014-02-01,0.0
     Corée du Nord,2014-02-01,0.0
     Corée du Sud,2014-02-01,2.5
     Emirats Arabes Unis,2014-02-01,0.0
     Hong-Kong,2014-02-01,2.8813053961999997
     Iran,2014-02-01,1e-06
     Japon,2014-02-01,1761.9661897635074
     Pakistan,2014-02-01,88.94367226964599
     Rép. Pop. de Chine,2014-02-01,15286.210649190785
     Taiwan,2014-02-01,1e-06
     Union Indienne,2014-02-01,7419.721031529515
     Autres pays d'Asie,2014-02-01,4919.713900604222
III. AFRIQUE,2014-02-01,27508.38457526741
     Afrique du Sud,2014-02-01,2726.791176299627
     Djibouti,2014-02-01,1e-06
     Kenya,2014-02-01,6171.249144873973
     Ouganda,2014-02-01,3600.943656685744
     R.D.C. (1),2014-02-01,760.4184980594499
     Rwanda,2014-02-01,1383.5955499883178
     Tanzanie,2014-02-01,8730.89803075744
     Zambie,2014-02-01,1314.8941068914
     Zimbabwe,2014-02-01,1e-06
     Autres pays d'Afrique,2014-02-01,2819.5944097114593
 IV. AMERIQUE,2014-02-01,1726.3489877646896
     Etats-Unis ,2014-02-01,421.4498493622481
     Canada,2014-02-01,1279.5632185656216
     Autres pays d'Amérique,2014-02-01,25.33591983682
  V. OCEANIE,2014-02-01,23.101728870246
     Australie,2014-02-01,23.101728870246
     Autres pays de l'Océanie,2014-02-01,0.0
 VI. PAYS NON SPECIFIES,2014-02-01,1.7
TOTAL,2014-02-01,91534.12115469732
  I. EUROPE,2014-03-01,22083.708405833127
   1. Union Européenne,2014-03-01,18006.57539687265
     Allemagne,2014-03-01,1818.8888178878397
     Belgique - Luxembourg,2014-03-01,6646.264130283748
     Danemark,2014-03-01,2494.956376016124
     Espagne,2014-03-01,0.0
     France,2014-03-01,1322.8499071915876
     Grèce,2014-03-01,0.0
     Irlande,2014-03-01,65.137107658
     Italie,2014-03-01,2073.792645320959
     Pays-Bas,2014-03-01,3274.3737606107347
     Portugal,2014-03-01,0.0
     Roumanie,2014-03-01,80.12961542880001
     Autres pays de l'U.E.,2014-03-01,230.1830364748559
   2. AUTRES,2014-03-01,4077.133008960478
     Suisse,2014-03-01,1875.1931910079672
    Turquie,2014-03-01,0.0
     Royaume-Uni,2014-03-01,656.8136797965069
     Russie,2014-03-01,318.26146565477995
     Autres pays d'Europe,2014-03-01,1226.864672501224
II. ASIE,2014-03-01,39276.2116307898
     Arabie Saoudite,2014-03-01,10004.742326735652
     Bangladesh,2014-03-01,0.0
     Corée du Nord,2014-03-01,3.7113376716
     Corée du Sud,2014-03-01,47.5822063584
     Emirats Arabes Unis,2014-03-01,0.0
     Hong-Kong,2014-03-01,3559.362655305229
     Iran,2014-03-01,0.0
     Japon,2014-03-01,4195.818564420536
     Pakistan,2014-03-01,91.21488757682401
     Rép. Pop. de Chine,2014-03-01,8739.144348228896
     Taiwan,2014-03-01,0.0
     Union Indienne,2014-03-01,6428.798905036962
     Autres pays d'Asie,2014-03-01,6205.8363994557
III. AFRIQUE,2014-03-01,25263.907467251105
     Afrique du Sud,2014-03-01,3430.7958230689296
     Djibouti,2014-03-01,0.0
     Kenya,2014-03-01,6142.848573670491
     Ouganda,2014-03-01,3302.4314149897145
     R.D.C. (1),2014-03-01,675.543088453231
     Rwanda,2014-03-01,636.734054242779
     Tanzanie,2014-03-01,9008.973413328795
     Zambie,2014-03-01,1562.8909892339007
     Zimbabwe,2014-03-01,0.1743340032
     Autres pays d'Afrique,2014-03-01,503.51577626006593
 IV. AMERIQUE,2014-03-01,1964.107431067824
     Etats-Unis ,2014-03-01,907.2857603314761
     Canada,2014-03-01,513.677576249912
     Autres pays d'Amérique,2014-03-01,543.144094486436
  V. OCEANIE,2014-03-01,488.2005023289162
     Australie,2014-03-01,488.2005023289162
     Autres pays de l'Océanie,2014-03-01,0.0
 VI. PAYS NON SPECIFIES,2014-03-01,0.0
TOTAL,2014-03-01,89076.13543727077
  I. EUROPE,2014-04-01,21672.142848329997
   1. Union Européenne,2014-04-01,19110.73576148
     Allemagne,2014-04-01,3042.306837530001
     Belgique - Luxembourg,2014-04-01,6672.476934479994
     Danemark,2014-04-01,557.51967571
     Espagne,2014-04-01,112.63621291
     France,2014-04-01,3349.1473002000016
     Grèce,2014-04-01,0.0
     Irlande,2014-04-01,0.0
